fecha_hora,codigo,asignatura,grupo,cupos_disponibles
2026-07-21T04:35+00:00,1000047-B,Inglés IV- Semestral,(11) Grupo 11,8
2026-07-21T04:35+00:00,1000047-B,Inglés IV- Semestral,(12) Grupo 12,5
2026-07-21T04:35+00:00,1000047-B,Inglés IV- Semestral,(13) Grupo 13,5
2026-07-21T04:35+00:00,1000047-B,Inglés IV- Semestral,(14) Grupo 14,1
2026-07-21T04:35+00:00,1000047-B,Inglés IV- Semestral,(15) Grupo 15,8
2026-07-21T04:35+00:00,1000047-B,Inglés IV- Semestral,(16) Grupo 16,7
2026-07-21T04:35+00:00,1000047-B,Inglés IV- Semestral,(17) Grupo 17,11
2026-07-21T04:35+00:00,1000047-B,Inglés IV- Semestral,(18) Grupo 18,6
2026-07-21T04:35+00:00,1000047-B,Inglés IV- Semestral,(19) Grupo 19,14
2026-07-21T04:35+00:00,1000047-B,Inglés IV- Semestral,(2) Grupo 2,5
2026-07-21T04:35+00:00,1000047-B,Inglés IV- Semestral,(20) Grupo 20,12
2026-07-21T04:35+00:00,1000047-B,Inglés IV- Semestral,(21) Grupo 21,16
2026-07-21T04:35+00:00,1000047-B,Inglés IV- Semestral,(22) Grupo 22,15
2026-07-21T04:35+00:00,1000047-B,Inglés IV- Semestral,(3) Grupo 3,6
2026-07-21T04:35+00:00,1000047-B,Inglés IV- Semestral,(4) Grupo 4,14
2026-07-21T04:35+00:00,1000047-B,Inglés IV- Semestral,(5) Grupo 5,8
2026-07-21T04:35+00:00,1000047-B,Inglés IV- Semestral,(6) Grupo 6,1
2026-07-21T04:35+00:00,1000047-B,Inglés IV- Semestral,(7) Grupo 7,2
2026-07-21T04:35+00:00,1000047-B,Inglés IV- Semestral,(8) Grupo 8,7
2026-07-21T04:35+00:00,1000047-B,Inglés IV- Semestral,(9) Grupo 9,17
2026-07-21T04:35+00:00,2026186,Introducción a la ingeniería civil,(1) Grupo 1,5
2026-07-21T04:35+00:00,2026186,Introducción a la ingeniería civil,(2) Grupo 2,7
2026-07-21T04:35+00:00,2026186,Introducción a la ingeniería civil,(4) Grupo 4,13
2026-07-21T04:35+00:00,1000002-B,Lecto-Escritura,(BCA_302) Cierre anticipado grupo 6,0
2026-07-21T04:35+00:00,1000002-B,Lecto-Escritura,(1) Grupo 1 - Clase Presencial,6
2026-07-21T04:35+00:00,1000002-B,Lecto-Escritura,(10) Grupo 10 - Clase presencial,3
2026-07-21T04:35+00:00,1000002-B,Lecto-Escritura,(2) Grupo 2 - Clase Presencial,0
2026-07-21T04:35+00:00,1000002-B,Lecto-Escritura,(3) Grupo 3 - Clase Presencial,0
2026-07-21T04:35+00:00,1000002-B,Lecto-Escritura,(4) Grupo 4 - Clase Presencial,2
2026-07-21T04:35+00:00,1000002-B,Lecto-Escritura,(5) Grupo 5 - Clase Presencial,1
2026-07-21T04:35+00:00,1000002-B,Lecto-Escritura,(6) Grupo 6 - Clase Presencial,8
2026-07-21T04:35+00:00,1000002-B,Lecto-Escritura,(7) Grupo 7 - Clase Presencial,1
2026-07-21T04:35+00:00,1000002-B,Lecto-Escritura,(8) Grupo 8 - Clase Presencial,1
2026-07-21T04:35+00:00,1000002-B,Lecto-Escritura,(9) Grupo 9 - Clase Presencial,18
2026-07-21T04:35+00:00,1000001-B,Matemáticas Básicas,(1) Grupo 1,19
2026-07-21T04:35+00:00,1000001-B,Matemáticas Básicas,(2) Grupo 2,12
2026-07-21T04:35+00:00,1000001-B,Matemáticas Básicas,(1) Grupo 1,7
2026-07-21T04:35+00:00,1000001-B,Matemáticas Básicas,(10) Grupo 10,8
2026-07-21T04:35+00:00,1000001-B,Matemáticas Básicas,(2) Grupo 2,9
2026-07-21T04:35+00:00,1000001-B,Matemáticas Básicas,(4) Grupo 4,12
2026-07-21T04:35+00:00,1000001-B,Matemáticas Básicas,(5) Grupo 5,14
2026-07-21T04:35+00:00,1000001-B,Matemáticas Básicas,(6) Grupo 6,6
2026-07-21T04:35+00:00,1000001-B,Matemáticas Básicas,(7) Grupo 7,13
2026-07-21T04:35+00:00,1000001-B,Matemáticas Básicas,(8) Grupo 8,4
2026-07-21T04:35+00:00,1000001-B,Matemáticas Básicas,(9) Grupo 9,1
2026-07-21T04:35+00:00,2015965,Materiales para construcción,(1) Grupo 1,0
2026-07-21T04:35+00:00,2015965,Materiales para construcción,(2) Grupo 2,0
2026-07-21T04:35+00:00,2015965,Materiales para construcción,(3) Grupo 3,1
2026-07-21T04:35+00:00,2015966,Mecánica de fluidos,(1) Grupo 1,5
2026-07-21T04:35+00:00,2015966,Mecánica de fluidos,(2) Grupo 2,6
2026-07-21T04:35+00:00,2015966,Mecánica de fluidos,(3) Grupo 3,9
2026-07-21T04:35+00:00,2015966,Mecánica de fluidos,(4) Grupo 4,1
2026-07-21T04:35+00:00,2015966,Mecánica de fluidos,(5) Grupo 5,1
2026-07-21T04:35+00:00,2015966,Mecánica de fluidos,(6) Grupo 6,1
2026-07-21T04:35+00:00,2015966,Mecánica de fluidos,(7) Grupo 7,2
2026-07-21T04:35+00:00,2015966,Mecánica de fluidos,(8) Grupo 8,3
2026-07-21T04:35+00:00,2015967,Mecánica de Rocas,(BCA_0133) Cierre Anticipado Grupo 1,0
2026-07-21T04:35+00:00,2015967,Mecánica de Rocas,(1) Grupo 1,6
2026-07-21T04:35+00:00,2015968,Mecánica de sólidos,(1) Grupo 1,13
2026-07-21T04:35+00:00,2015968,Mecánica de sólidos,(2) Grupo 2,1
2026-07-21T04:35+00:00,2015968,Mecánica de sólidos,(3) Grupo 3,3
2026-07-21T04:35+00:00,2015968,Mecánica de sólidos,(4) Grupo 4,6
2026-07-21T04:35+00:00,2015968,Mecánica de sólidos,(5) Grupo 5,6
2026-07-21T04:35+00:00,2015968,Mecánica de sólidos,(6) Grupo 6,1
2026-07-21T04:35+00:00,2015968,Mecánica de sólidos,(7) Grupo 7,0
2026-07-21T04:35+00:00,2015969,Mecánica de suelos,(1) Grupo 1 (Inglés),6
2026-07-21T04:35+00:00,2015969,Mecánica de suelos,(2) Grupo 2,1
2026-07-21T04:35+00:00,2015969,Mecánica de suelos,(3) Grupo 3,9
2026-07-21T04:35+00:00,2015969,Mecánica de suelos,(4) Grupo 4,3
2026-07-21T04:35+00:00,2015970,Métodos numéricos,(BCA_0094) Cierre Anticipado Grupo 1,0
2026-07-21T04:35+00:00,2017293,Modelación matemática,(1) 2017293-1 Modelación matemática,5
2026-07-21T04:35+00:00,2017293,Modelación matemática,(2) 2017293-2 Modelación matemática,5
2026-07-21T04:35+00:00,2017293,Modelación matemática,(1M) 2017293-1M Modelación matemática - Magistral,22
2026-07-21T04:35+00:00,2015971,Pavimentos,(1) Grupo 1,3
2026-07-21T04:35+00:00,2015971,Pavimentos,(2) Grupo 2,0
2026-07-21T04:35+00:00,2015971,Pavimentos,(3) Grupo 3,1
2026-07-21T04:35+00:00,2015972,Preparación y evaluación de proyectos de infraestructura,(1) Grupo 1,2
2026-07-21T04:35+00:00,2015972,Preparación y evaluación de proyectos de infraestructura,(2) Grupo 2,1
2026-07-21T04:35+00:00,2015972,Preparación y evaluación de proyectos de infraestructura,(3) Grupo 3,2
2026-07-21T04:35+00:00,2015972,Preparación y evaluación de proyectos de infraestructura,(4) Grupo 4,5
2026-07-21T04:35+00:00,1000024-B,Principios de química,(11) Grupo 11,0
2026-07-21T04:35+00:00,1000024-B,Principios de química,(12) Grupo 12,0
2026-07-21T04:35+00:00,1000024-B,Principios de química,(13) Grupo 13,2
2026-07-21T04:35+00:00,1000024-B,Principios de química,(14) Grupo 14,0
2026-07-21T04:35+00:00,1000024-B,Principios de química,(18) Grupo 18,4
2026-07-21T04:35+00:00,1000013-B,Probabilidad y estadística fundamental,(10) Grupo 10,7
2026-07-21T04:35+00:00,1000013-B,Probabilidad y estadística fundamental,(11) Grupo 11,1
2026-07-21T04:35+00:00,1000013-B,Probabilidad y estadística fundamental,(12) Grupo 12,10
2026-07-21T04:35+00:00,1000013-B,Probabilidad y estadística fundamental,(13) Grupo 13,0
2026-07-21T04:35+00:00,1000013-B,Probabilidad y estadística fundamental,(14) Grupo 14,9
2026-07-21T04:35+00:00,1000013-B,Probabilidad y estadística fundamental,(16) Grupo 16,2
2026-07-21T04:35+00:00,1000013-B,Probabilidad y estadística fundamental,(2) Grupo 2,8
2026-07-21T04:35+00:00,1000013-B,Probabilidad y estadística fundamental,(21) Grupo 21,3
2026-07-21T04:35+00:00,1000013-B,Probabilidad y estadística fundamental,(24) Grupo 24,11
2026-07-21T04:35+00:00,1000013-B,Probabilidad y estadística fundamental,(3) Grupo 3,5
2026-07-21T04:35+00:00,1000013-B,Probabilidad y estadística fundamental,(4) Grupo 4,6
2026-07-21T04:35+00:00,1000013-B,Probabilidad y estadística fundamental,(6) Grupo 6,11
2026-07-21T04:35+00:00,1000013-B,Probabilidad y estadística fundamental,(7) Grupo 7,5
2026-07-21T04:35+00:00,1000013-B,Probabilidad y estadística fundamental,(8) Grupo 8,10
2026-07-21T04:35+00:00,1000013-B,Probabilidad y estadística fundamental,(9) Grupo 9,13
2026-07-21T04:35+00:00,2015734,Programación de computadores,(1) Grupo 1,0
2026-07-21T04:35+00:00,2015734,Programación de computadores,(10) Grupo 10,11
2026-07-21T04:35+00:00,2015734,Programación de computadores,(11) Grupo 11 - Virtual,4
2026-07-21T04:35+00:00,2015734,Programación de computadores,(12) Grupo 12,0
2026-07-21T04:35+00:00,2015734,Programación de computadores,(13) Grupo 13,4
2026-07-21T04:35+00:00,2015734,Programación de computadores,(2) Grupo 2,13
2026-07-21T04:35+00:00,2015734,Programación de computadores,(3) Grupo 3,7
2026-07-21T04:35+00:00,2015734,Programación de computadores,(5) Grupo 5,7
2026-07-21T04:35+00:00,2015734,Programación de computadores,(6) Grupo 6,11
2026-07-21T04:35+00:00,2015734,Programación de computadores,(7) Grupo 7 - Virtual,22
2026-07-21T04:35+00:00,2015734,Programación de computadores,(8) Grupo 8 - Virtual,1
2026-07-21T04:35+00:00,2015734,Programación de computadores,(9) Grupo 9 - Virtual,13
2026-07-21T04:35+00:00,2016375,Programación orientada a objetos,(1) Grupo 1,11
2026-07-21T04:35+00:00,2016375,Programación orientada a objetos,(2) Grupo 2 - Reserva validación PC,5
2026-07-21T04:35+00:00,2016375,Programación orientada a objetos,(3) Grupo 3,9
2026-07-21T04:35+00:00,2016375,Programación orientada a objetos,(4) Grupo 4,14
2026-07-21T04:35+00:00,2016375,Programación orientada a objetos,(5) Grupo 5 - Reserva validación PC,8
2026-07-21T04:35+00:00,2016375,Programación orientada a objetos,(6) Grupo 6 - Virtual - Reserva validación PC,8
2026-07-21T04:35+00:00,2016375,Programación orientada a objetos,(7) Grupo 7,8
2026-07-21T04:35+00:00,2016375,Programación orientada a objetos,(8) Grupo 8 - Reserva validación PC,3
2026-07-21T04:35+00:00,2016375,Programación orientada a objetos,(9) Grupo 9 - Reserva validación PC,6
2026-07-21T04:35+00:00,2015973,Saneamiento ambiental,(1) Grupo 1,0
2026-07-21T04:35+00:00,2015973,Saneamiento ambiental,(2) Grupo 2,0
2026-07-21T04:35+00:00,2015973,Saneamiento ambiental,(3) Grupo 3,1
2026-07-21T04:35+00:00,2022761,SIG para Ingeniería Civil,(1) Grupo 1,5
2026-07-21T04:35+00:00,2022761,SIG para Ingeniería Civil,(2) Grupo 2,2
2026-07-21T04:35+00:00,2022761,SIG para Ingeniería Civil,(3) Grupo 3,2
2026-07-21T04:35+00:00,2022761,SIG para Ingeniería Civil,(4) Grupo 4,4
2026-07-21T04:35+00:00,2015296,Trabajo de Grado,(1) Grupo 1,3
2026-07-21T04:35+00:00,2015296,Trabajo de Grado,(10) Grupo 10,4
2026-07-21T04:35+00:00,2015296,Trabajo de Grado,(11) Grupo 11,3
2026-07-21T04:35+00:00,2015296,Trabajo de Grado,(12) Grupo 12,4
2026-07-21T04:35+00:00,2015296,Trabajo de Grado,(13) Grupo 13,3
2026-07-21T04:35+00:00,2015296,Trabajo de Grado,(14) Grupo 14,1
2026-07-21T04:35+00:00,2015296,Trabajo de Grado,(15) Grupo 15,3
2026-07-21T04:35+00:00,2015296,Trabajo de Grado,(16) Grupo 16,4
2026-07-21T04:35+00:00,2015296,Trabajo de Grado,(17) Grupo 17,4
2026-07-21T04:35+00:00,2015296,Trabajo de Grado,(18) Grupo 18,3
2026-07-21T04:35+00:00,2015296,Trabajo de Grado,(19) Grupo 19,4
2026-07-21T04:35+00:00,2015296,Trabajo de Grado,(2) Grupo 2,3
2026-07-21T04:35+00:00,2015296,Trabajo de Grado,(3) Grupo 3,5
2026-07-21T04:35+00:00,2015296,Trabajo de Grado,(4) Grupo 4,5
2026-07-21T04:35+00:00,2015296,Trabajo de Grado,(5) Grupo 5,3
2026-07-21T04:35+00:00,2015296,Trabajo de Grado,(6) Grupo 6,5
2026-07-21T04:35+00:00,2015296,Trabajo de Grado,(7) Grupo 7,3
2026-07-21T04:35+00:00,2015296,Trabajo de Grado,(8) Grupo 8,4
2026-07-21T04:35+00:00,2015296,Trabajo de Grado,(9) Grupo 9,3
2026-07-21T04:35+00:00,2015977,Transporte Sostenible,(1) Grupo 1,2
2026-07-24T04:36+00:00,1000004-B,Cálculo diferencial,(1) Grupo 1,13
2026-07-24T04:36+00:00,1000004-B,Cálculo diferencial,(10) Grupo 10,7
2026-07-24T04:36+00:00,1000004-B,Cálculo diferencial,(11) Grupo 11,8
2026-07-24T04:36+00:00,1000004-B,Cálculo diferencial,(12) Grupo 12,4
2026-07-24T04:36+00:00,1000004-B,Cálculo diferencial,(13) Grupo 13,3
2026-07-24T04:36+00:00,1000004-B,Cálculo diferencial,(14) Grupo 14,15
2026-07-24T04:36+00:00,1000004-B,Cálculo diferencial,(16) Grupo 16,8
2026-07-24T04:36+00:00,1000004-B,Cálculo diferencial,(17) Grupo 17,3
2026-07-24T04:36+00:00,1000004-B,Cálculo diferencial,(19) Grupo 19,10
2026-07-24T04:36+00:00,1000004-B,Cálculo diferencial,(2) Grupo 2,10
2026-07-24T04:36+00:00,1000004-B,Cálculo diferencial,(20) Grupo 20,7
2026-07-24T04:36+00:00,1000004-B,Cálculo diferencial,(21) Grupo 21,7
2026-07-24T04:36+00:00,1000004-B,Cálculo diferencial,(22) Grupo 22,6
2026-07-24T04:36+00:00,1000004-B,Cálculo diferencial,(23) Grupo 23,0
2026-07-24T04:36+00:00,1000004-B,Cálculo diferencial,(24) Grupo 24,5
2026-07-24T04:36+00:00,1000004-B,Cálculo diferencial,(25) Grupo 25,3
2026-07-24T04:36+00:00,1000004-B,Cálculo diferencial,(26) Grupo 26,4
2026-07-24T04:36+00:00,1000004-B,Cálculo diferencial,(27) Grupo 27,6
2026-07-24T04:36+00:00,1000004-B,Cálculo diferencial,(28) Grupo 28,20
2026-07-24T04:36+00:00,1000004-B,Cálculo diferencial,(29) Grupo 29,27
2026-07-24T04:36+00:00,1000004-B,Cálculo diferencial,(3) Grupo 3,14
2026-07-24T04:36+00:00,1000004-B,Cálculo diferencial,(30) Grupo 30,9
2026-07-24T04:36+00:00,1000004-B,Cálculo diferencial,(32) Grupo 32,10
2026-07-24T04:36+00:00,1000004-B,Cálculo diferencial,(4) Grupo 4,7
2026-07-24T04:36+00:00,1000004-B,Cálculo diferencial,(5) Grupo 5,12
2026-07-24T04:36+00:00,1000004-B,Cálculo diferencial,(6) Grupo 6,7
2026-07-24T04:36+00:00,1000004-B,Cálculo diferencial,(7) Grupo 7,3
2026-07-24T04:36+00:00,1000004-B,Cálculo diferencial,(8) Grupo 8,8
2026-07-24T04:36+00:00,1000004-B,Cálculo diferencial,(9) Grupo 9,3
2026-07-24T04:36+00:00,1000044-B,Inglés I- Semestral,(1) Grupo 1,9
2026-07-24T04:36+00:00,1000044-B,Inglés I- Semestral,(2) Grupo 2,3
2026-07-24T04:36+00:00,1000044-B,Inglés I- Semestral,(3) Grupo 3,2
2026-07-24T04:36+00:00,1000044-B,Inglés I- Semestral,(4) Grupo 4,4
2026-07-24T04:36+00:00,1000044-B,Inglés I- Semestral,(5) Grupo 5,0
2026-07-24T04:36+00:00,1000044-B,Inglés I- Semestral,(6) Grupo 6,3
2026-07-24T04:36+00:00,1000044-B,Inglés I- Semestral,(7) Grupo 7,10
2026-07-24T04:36+00:00,1000044-B,Inglés I- Semestral,(8) Grupo 8,3
2026-07-24T04:36+00:00,1000044-B,Inglés I- Semestral,(9) Grupo 9,3
2026-07-24T04:36+00:00,1000045-B,Inglés II - Semestral,(1) Grupo 1,4
2026-07-24T04:36+00:00,1000045-B,Inglés II - Semestral,(10) Grupo 10,7
2026-07-24T04:36+00:00,1000045-B,Inglés II - Semestral,(11) Grupo 11,10
2026-07-24T04:36+00:00,1000045-B,Inglés II - Semestral,(12) Grupo 12,6
2026-07-24T04:36+00:00,1000045-B,Inglés II - Semestral,(13) Grupo 13,7
2026-07-24T04:36+00:00,1000045-B,Inglés II - Semestral,(14) Grupo 14,10
2026-07-24T04:36+00:00,1000045-B,Inglés II - Semestral,(15) Grupo 15,14
2026-07-24T04:36+00:00,1000045-B,Inglés II - Semestral,(16) Grupo 16,11
2026-07-24T04:36+00:00,1000045-B,Inglés II - Semestral,(2) Grupo 2,0
2026-07-24T04:36+00:00,1000045-B,Inglés II - Semestral,(3) Grupo 3,9
2026-07-24T04:36+00:00,1000045-B,Inglés II - Semestral,(4) Grupo 4,12
2026-07-24T04:36+00:00,1000045-B,Inglés II - Semestral,(5) Grupo 5,2
2026-07-24T04:36+00:00,1000045-B,Inglés II - Semestral,(6) Grupo 6,3
2026-07-24T04:36+00:00,1000045-B,Inglés II - Semestral,(7) Grupo 7,8
2026-07-24T04:36+00:00,1000045-B,Inglés II - Semestral,(8) Grupo 8,10
2026-07-24T04:36+00:00,1000045-B,Inglés II - Semestral,(9) Grupo 9,26
2026-07-24T04:36+00:00,1000046-B,Inglés III - Semestral,(1) Grupo 1,10
2026-07-24T04:36+00:00,1000046-B,Inglés III - Semestral,(10) Grupo 10,6
2026-07-24T04:36+00:00,1000046-B,Inglés III - Semestral,(11) Grupo 11,8
2026-07-24T04:36+00:00,1000046-B,Inglés III - Semestral,(12) Grupo 12,2
2026-07-24T04:36+00:00,1000046-B,Inglés III - Semestral,(13) Grupo 13,3
2026-07-24T04:36+00:00,1000046-B,Inglés III - Semestral,(14) Grupo 14,4
2026-07-24T04:36+00:00,1000046-B,Inglés III - Semestral,(15) Grupo 15,3
2026-07-24T04:36+00:00,1000046-B,Inglés III - Semestral,(16) Grupo 16,1
2026-07-24T04:36+00:00,1000046-B,Inglés III - Semestral,(17) Grupo 17,17
2026-07-24T04:36+00:00,1000046-B,Inglés III - Semestral,(18) Grupo 18,15
2026-07-24T04:36+00:00,1000046-B,Inglés III - Semestral,(2) Grupo 2,1
2026-07-24T04:36+00:00,1000046-B,Inglés III - Semestral,(3) Grupo 3,15
2026-07-24T04:36+00:00,1000046-B,Inglés III - Semestral,(4) Grupo 4,11
2026-07-24T04:36+00:00,1000046-B,Inglés III - Semestral,(5) Grupo 5,3
2026-07-24T04:36+00:00,1000046-B,Inglés III - Semestral,(6) Grupo 6,7
2026-07-24T04:36+00:00,1000046-B,Inglés III - Semestral,(7) Grupo 7,5
2026-07-24T04:36+00:00,1000046-B,Inglés III - Semestral,(8) Grupo 8,4
2026-07-24T04:36+00:00,1000046-B,Inglés III - Semestral,(9) Grupo 9,16
2026-07-24T04:36+00:00,1000052-B,Inglés Intensivo I y II,(1) Grupo 1,11
2026-07-24T04:36+00:00,1000052-B,Inglés Intensivo I y II,(2) Grupo 2,11
2026-07-24T04:36+00:00,1000052-B,Inglés Intensivo I y II,(3) Grupo 3,19
2026-07-24T04:36+00:00,1000053-B,Inglés Intensivo III y IV,(1) Grupo 1,11
2026-07-24T04:36+00:00,1000053-B,Inglés Intensivo III y IV,(2) Grupo 2,4
2026-07-24T04:36+00:00,1000053-B,Inglés Intensivo III y IV,(3) Grupo 3,9
2026-07-24T04:36+00:00,1000053-B,Inglés Intensivo III y IV,(4) Grupo 4,13
2026-07-24T04:36+00:00,1000053-B,Inglés Intensivo III y IV,(5) Grupo 5,23
2026-07-24T04:36+00:00,1000053-B,Inglés Intensivo III y IV,(6) Grupo 6,5
2026-07-24T04:36+00:00,1000047-B,Inglés IV- Semestral,(1) Grupo 1,11
2026-07-24T04:36+00:00,1000047-B,Inglés IV- Semestral,(10) Grupo 10,2
2026-07-24T04:36+00:00,1000047-B,Inglés IV- Semestral,(11) Grupo 11,8
2026-07-24T04:36+00:00,1000047-B,Inglés IV- Semestral,(12) Grupo 12,5
2026-07-24T04:36+00:00,1000047-B,Inglés IV- Semestral,(13) Grupo 13,5
2026-07-24T04:36+00:00,1000047-B,Inglés IV- Semestral,(14) Grupo 14,1
2026-07-24T04:36+00:00,1000047-B,Inglés IV- Semestral,(15) Grupo 15,8
2026-07-24T04:36+00:00,1000047-B,Inglés IV- Semestral,(16) Grupo 16,7
2026-07-24T04:36+00:00,1000047-B,Inglés IV- Semestral,(17) Grupo 17,11
2026-07-24T04:36+00:00,1000047-B,Inglés IV- Semestral,(18) Grupo 18,6
2026-07-24T04:36+00:00,1000047-B,Inglés IV- Semestral,(19) Grupo 19,14
2026-07-24T04:36+00:00,1000047-B,Inglés IV- Semestral,(2) Grupo 2,5
2026-07-24T04:36+00:00,1000047-B,Inglés IV- Semestral,(20) Grupo 20,12
2026-07-24T04:36+00:00,1000047-B,Inglés IV- Semestral,(21) Grupo 21,16
2026-07-24T04:36+00:00,1000047-B,Inglés IV- Semestral,(22) Grupo 22,15
2026-07-24T04:36+00:00,1000047-B,Inglés IV- Semestral,(3) Grupo 3,6
2026-07-24T04:36+00:00,1000047-B,Inglés IV- Semestral,(4) Grupo 4,14
2026-07-24T04:36+00:00,1000047-B,Inglés IV- Semestral,(5) Grupo 5,8
2026-07-24T04:36+00:00,1000047-B,Inglés IV- Semestral,(6) Grupo 6,1
2026-07-24T04:36+00:00,1000047-B,Inglés IV- Semestral,(7) Grupo 7,2
2026-07-24T04:36+00:00,1000047-B,Inglés IV- Semestral,(8) Grupo 8,7
2026-07-24T04:36+00:00,1000047-B,Inglés IV- Semestral,(9) Grupo 9,17
2026-07-24T04:36+00:00,1000002-B,Lecto-Escritura,(BCA_302) Cierre anticipado grupo 6,0
2026-07-24T04:36+00:00,1000002-B,Lecto-Escritura,(1) Grupo 1 - Clase Presencial,6
2026-07-24T04:36+00:00,1000002-B,Lecto-Escritura,(10) Grupo 10 - Clase presencial,3
2026-07-24T04:36+00:00,1000002-B,Lecto-Escritura,(2) Grupo 2 - Clase Presencial,0
2026-07-24T04:36+00:00,1000002-B,Lecto-Escritura,(3) Grupo 3 - Clase Presencial,0
2026-07-24T04:36+00:00,1000002-B,Lecto-Escritura,(4) Grupo 4 - Clase Presencial,2
2026-07-24T04:36+00:00,1000002-B,Lecto-Escritura,(5) Grupo 5 - Clase Presencial,1
2026-07-24T04:36+00:00,1000002-B,Lecto-Escritura,(6) Grupo 6 - Clase Presencial,8
2026-07-24T04:36+00:00,1000002-B,Lecto-Escritura,(7) Grupo 7 - Clase Presencial,1
2026-07-24T04:36+00:00,1000002-B,Lecto-Escritura,(8) Grupo 8 - Clase Presencial,1
2026-07-24T04:36+00:00,1000002-B,Lecto-Escritura,(9) Grupo 9 - Clase Presencial,18
2026-07-24T04:36+00:00,1000001-B,Matemáticas Básicas,(1) Grupo 1,20
2026-07-24T04:36+00:00,1000001-B,Matemáticas Básicas,(2) Grupo 2,12
2026-07-24T04:36+00:00,1000001-B,Matemáticas Básicas,(1) Grupo 1,8
2026-07-24T04:36+00:00,1000001-B,Matemáticas Básicas,(10) Grupo 10,8
2026-07-24T04:36+00:00,1000001-B,Matemáticas Básicas,(2) Grupo 2,9
2026-07-24T04:36+00:00,1000001-B,Matemáticas Básicas,(4) Grupo 4,12
2026-07-24T04:36+00:00,1000001-B,Matemáticas Básicas,(5) Grupo 5,14
2026-07-24T04:36+00:00,1000001-B,Matemáticas Básicas,(6) Grupo 6,7
2026-07-24T04:36+00:00,1000001-B,Matemáticas Básicas,(7) Grupo 7,13
2026-07-24T04:36+00:00,1000001-B,Matemáticas Básicas,(8) Grupo 8,4
2026-07-24T04:36+00:00,1000001-B,Matemáticas Básicas,(9) Grupo 9,1
2026-07-24T04:36+00:00,1000013-B,Probabilidad y estadística fundamental,(10) Grupo 10,7
2026-07-24T04:36+00:00,1000013-B,Probabilidad y estadística fundamental,(11) Grupo 11,1
2026-07-24T04:36+00:00,1000013-B,Probabilidad y estadística fundamental,(12) Grupo 12,10
2026-07-24T04:36+00:00,1000013-B,Probabilidad y estadística fundamental,(13) Grupo 13,0
2026-07-24T04:36+00:00,1000013-B,Probabilidad y estadística fundamental,(14) Grupo 14,9
2026-07-24T04:36+00:00,1000013-B,Probabilidad y estadística fundamental,(16) Grupo 16,2
2026-07-24T04:36+00:00,1000013-B,Probabilidad y estadística fundamental,(2) Grupo 2,8
2026-07-24T04:36+00:00,1000013-B,Probabilidad y estadística fundamental,(21) Grupo 21,3
2026-07-24T04:36+00:00,1000013-B,Probabilidad y estadística fundamental,(24) Grupo 24,11
2026-07-24T04:36+00:00,1000013-B,Probabilidad y estadística fundamental,(3) Grupo 3,5
2026-07-24T04:36+00:00,1000013-B,Probabilidad y estadística fundamental,(4) Grupo 4,6
2026-07-24T04:36+00:00,1000013-B,Probabilidad y estadística fundamental,(6) Grupo 6,11
2026-07-24T04:36+00:00,1000013-B,Probabilidad y estadística fundamental,(7) Grupo 7,5
2026-07-24T04:36+00:00,1000013-B,Probabilidad y estadística fundamental,(8) Grupo 8,10
2026-07-24T04:36+00:00,1000013-B,Probabilidad y estadística fundamental,(9) Grupo 9,13
