codigo_asignatura,asignatura,planes,tipologia,creditos,grupo,actividad,profesores,cupos_disponibles,jornada,dia,hora_inicio,hora_fin,salon,edificio,tipo_espacio,salon_nombre,fecha
2027119,Português intensivo II - internacionalização,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(2) Grupo 2,,JANIO VASCONCELOS PEREIRA,0,DIURNO,MIÉRCOLES,18:00,20:00,453-107,453 - Guillermina Uribe Bone,SALON,SALON DE CLASE 453-107,27/08/2026 - 12/12/2026
2027119,Português intensivo II - internacionalização,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(2) Grupo 2,,JANIO VASCONCELOS PEREIRA,0,DIURNO,JUEVES,18:00,20:00,453-315,453 - Guillermina Uribe Bone,SALON,SALON DE CLASE 453-315,27/08/2026 - 12/12/2026
2027119,Português intensivo II - internacionalização,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(2) Grupo 2,,JANIO VASCONCELOS PEREIRA,0,DIURNO,SÁBADO,07:00,11:00,564-305,564 - Gloria Amparo Galeano Garcés,,SALON 305,27/08/2026 - 12/12/2026
2029561,Práctica Académica Especial,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,3,(1) Grupo 1 - Odontología,CLASE TEORICA,Dairo Javier Marin Zuluaga,0,DIURNO,,,,,,,,
2029561,Práctica Académica Especial,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,3,(10) Grupo 10 - Ingeniería Química,CLASE TEORICA,Cesar Augusto Sanchez Correa,0,DIURNO,,,,,,,,
2029561,Práctica Académica Especial,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,3,(11) Grupo 11 - Ingeniería Química,CLASE TEORICA,Oscar Yesid Suarez Palacios,0,DIURNO,,,,,,,,
2029561,Práctica Académica Especial,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,3,(12) Grupo 12 - Ingeniería Química,CLASE TEORICA,Gustavo Adolfo Orozco Alvarado,0,DIURNO,,,,,,,,
2029561,Práctica Académica Especial,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,3,(2) Grupo 2 - Odontología,CLASE TEORICA,Hania Gicella Camargo Huertas,0,DIURNO,,,,,,,,
2029561,Práctica Académica Especial,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,3,(3) Grupo 3 - Odontología,CLASE TEORICA,Hania Gicella Camargo Huertas,0,DIURNO,,,,,,,,
2029561,Práctica Académica Especial,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,3,(4) Grupo 4 - Odontología,CLASE TEORICA,Claudia Milena Rincon Bermudez,0,DIURNO,,,,,,,,
2029561,Práctica Académica Especial,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,3,(6) Grupo 6 - Odontología,CLASE TEORICA,Diego Sabogal Rojas,0,DIURNO,,,,,,,,
2029561,Práctica Académica Especial,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,3,(7) Grupo 7 - Odontología,CLASE TEORICA,Sandra Lucia Patiño Niño,0,DIURNO,,,,,,,,
2029561,Práctica Académica Especial,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,3,(8) Grupo 8 - Ingenieria Química,CLASE TEORICA,Alvaro Orjuela Londono,0,DIURNO,,,,,,,,
2029561,Práctica Académica Especial,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,3,(9) Grupo 9 - Ingeniería Química,CLASE TEORICA,Nestor Yezid Rojas Roa,0,DIURNO,,,,,,,,
2029562,Práctica Académica Especial,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,6,(2) Grupo 2 - Ingeniería Química,CLASE TEORICA,Leonardo David Donado Garzon,1,DIURNO,,,,,,,,
2022240,Promociòn de la vida frente al uso indebido de drogas,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,2,(1) Grupo 1,CLASE TEORICA,NELLY ESTHER CALIZ ROMERO,15,DIURNO,MIÉRCOLES,14:00,18:00,228-206,228 - Nelly Garzón Alarcón,SALON,SALON DE CLASE 206,24/08/2026 - 17/12/2026
2021483,Psicoanálisis y cultura,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,3,(1) Grupo 1 (2021483),CLASE TEORICA,Beatriz Eugenia Ramos Gonzalez,55,DIURNO,VIERNES,08:00,11:00,212-104,212 - José Agustín Blanco Barros,SALON,AULA 104,24/08/2026 - 17/12/2026
2021485,Psicoanálisis y psicoterápias,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,3,(1) Grupo 1 - (Psioanálisis y psicoterapias - 2021485),CLASE TEORICA,Carmen Lucia Diaz Leguizamon,55,DIURNO,MARTES,08:00,11:00,212-104,212 - José Agustín Blanco Barros,SALON,AULA 104,24/08/2026 - 17/12/2026
2029382,Rebeldías y cárcel,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,3,(1) GRUPO 1,CLASE TEORICA,Maria Teresa Pinto Ocampo,20,DIURNO,LUNES,09:00,12:00,224-2021,224 - Manuel Ancizar,SALON,SALON DE CLASE - IEPRI,24/08/2026 - 17/12/2026
2025691,Recursos genéticos: aspectos técnicos y jurídicos,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,3,(1) Grupo 1 - Clase presencial,CLASE TEORICA,Oscar Andres Lizarazo Cortes,30,DIURNO,JUEVES,10:00,13:00,610-101,610 - CISU - Centro de Integración de Servicios Universitarios,,AUDITORIO 101,27/08/2026 - 17/12/2026
2029856,Saberes y territorios: una perspectiva para el derecho a la alimentación en Colombia,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(1) Grupo 1 - Clase Presencial,CLASE TEORICA,Sara Eloisa Del Castillo Matamoros,65,DIURNO,MIÉRCOLES,14:00,17:00,228-202,228 - Nelly Garzón Alarcón,SALON,SALON DE CLASE 202,27/08/2026 - 16/12/2026
2029778,Sánscrito II,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,3,(1) Grupo 1,,Juan Sebastian Paramo Rueda,25,DIURNO,MIÉRCOLES,14:00,16:00,,,,,24/08/2026 - 17/12/2026
2029778,Sánscrito II,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,3,(1) Grupo 1,,Juan Sebastian Paramo Rueda,25,DIURNO,VIERNES,14:00,16:00,212-208,212 - José Agustín Blanco Barros,SALON,AULA 208,24/08/2026 - 17/12/2026
2029281,Semillero de investigación en ingeniería biomédica e inteligencia artificial,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,2,(1) Grupo 1,CLASE TEORICA,Edgar Eduardo Romero Castro,20,DIURNO,MIÉRCOLES,14:00,16:00,,,,,24/08/2026 - 17/12/2026
2026834,"Seminario: Ciudades, industrias y cadenas mercantiles globales",2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,2,(1) Grupo 1 - Clase presencial,,Moises Ildefonso Cetre Castillo,40,DIURNO,VIERNES,10:00,12:00,,,,,27/08/2026 - 16/12/2026
2028300,"Seminario sobre economía del cambio climático, áreas metropolitanas y desastres naturales",2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,2,(1) Grupo 1 - Clase presencial,CLASE TEORICA,Moises Ildefonso Cetre Castillo,40,DIURNO,LUNES,16:00,18:00,,,,,27/08/2026 - 16/12/2026
2024124,Sensibilidad y pensamiento cinematografico,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,3,(1) Grupo 1 - Clase presencial,CLASE TEORICA,Juan Diego Antonio Pablo Caicedo Gonzalez,130,DIURNO,MARTES,14:00,18:00,303C-422,303 - EDIFICIO DE LAS ARTES SEDE BOGOTA,AUDITORIO,AUDITORIO 2,26/08/2026 - 16/12/2026
2018842,Temas especiales,2542 INGENIERÍA CIVIL,ELEGIBLES,4,(6) Grupo 6 - Juan Manuel Carvajalino,CLASE TEORICO PRACTICA,Juan Manuel Carvajalino Fernandez,1,DIURNO,,,,,,,,
2015725,Turco I,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,3,(1) Grupo 1 - Clase Presencial,CLASE TEORICA,NEZAKET BAYKAL,25,DIURNO,LUNES,14:00,16:00,225-206,225 - Rogelio Salmona,SALON,SALON 206,27/08/2026 - 16/12/2026
2015725,Turco I,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,3,(1) Grupo 1 - Clase Presencial,CLASE TEORICA,NEZAKET BAYKAL,25,DIURNO,MIÉRCOLES,14:00,16:00,205-204,205 - Orlando Fals Borda,SALON,AULA 204,27/08/2026 - 16/12/2026
2015725,Turco I,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,3,(2) Grupo 2 - Clase Presencial,CLASE TEORICA,NEZAKET BAYKAL,25,DIURNO,MARTES,14:00,16:00,205-205,205 - Orlando Fals Borda,SALON,AULA 205,27/08/2026 - 16/12/2026
2015725,Turco I,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,3,(2) Grupo 2 - Clase Presencial,CLASE TEORICA,NEZAKET BAYKAL,25,DIURNO,JUEVES,14:00,16:00,225-203,225 - Rogelio Salmona,SALON,SALON 203,27/08/2026 - 16/12/2026
2015725,Turco I,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,3,(3) Grupo 3 - Clase Presencial,CLASE TEORICA,Betul Ozen,25,DIURNO,LUNES,14:00,16:00,225-206,225 - Rogelio Salmona,SALON,SALON 206,27/08/2026 - 16/12/2026
2015725,Turco I,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,3,(3) Grupo 3 - Clase Presencial,CLASE TEORICA,Betul Ozen,25,DIURNO,MIÉRCOLES,14:00,16:00,205-204,205 - Orlando Fals Borda,SALON,AULA 204,27/08/2026 - 16/12/2026
2015732,Turco II,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,3,(1) Grupo 1 - Clase Presencial,CLASE TEORICA,NEZAKET BAYKAL,25,DIURNO,MARTES,16:00,18:00,225-107,225 - Rogelio Salmona,SALON,SALON 107,27/08/2026 - 16/12/2026
2015732,Turco II,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,3,(1) Grupo 1 - Clase Presencial,CLASE TEORICA,NEZAKET BAYKAL,25,DIURNO,JUEVES,16:00,18:00,,,,,27/08/2026 - 16/12/2026
2015732,Turco II,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,3,(2) Grupo 2 - Clase presencial,CLASE TEORICA,Betul Ozen,25,DIURNO,MARTES,14:00,16:00,212-410,212 - José Agustín Blanco Barros,SALON,AULA 410,27/08/2026 - 16/12/2026
2015732,Turco II,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,3,(2) Grupo 2 - Clase presencial,CLASE TEORICA,Betul Ozen,25,DIURNO,JUEVES,14:00,16:00,225-102,225 - Rogelio Salmona,SALON,SALON 102,27/08/2026 - 16/12/2026
2027134,"Turquía: historia, cultura y sociedad",2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,3,(1) Grupo 1 - Clase Presencial,CLASE TEORICA,No informado,50,DIURNO,MARTES,16:00,18:00,,,,,27/08/2026 - 16/12/2026
2027134,"Turquía: historia, cultura y sociedad",2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,3,(1) Grupo 1 - Clase Presencial,CLASE TEORICA,No informado,50,DIURNO,JUEVES,16:00,18:00,,,,,27/08/2026 - 16/12/2026
2023242,Uitoto I,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,3,(1) Grupo 1,CLASE TEORICA,Norberto Farekatde Maribba,20,DIURNO,LUNES,14:00,16:00,212-406,212 - José Agustín Blanco Barros,SALON,AULA 406,27/08/2026 - 12/12/2026
2023242,Uitoto I,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,3,(1) Grupo 1,CLASE TEORICA,Norberto Farekatde Maribba,20,DIURNO,MIÉRCOLES,14:00,16:00,,,,,27/08/2026 - 12/12/2026
2023242,Uitoto I,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,3,(2) Grupo 2,CLASE TEORICA,Norberto Farekatde Maribba,20,DIURNO,MARTES,14:00,16:00,,,,,27/08/2026 - 12/12/2026
2023242,Uitoto I,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,3,(2) Grupo 2,CLASE TEORICA,Norberto Farekatde Maribba,20,DIURNO,JUEVES,14:00,16:00,,,,,27/08/2026 - 12/12/2026
2023243,Uitoto II,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,3,(1) Grupo 1,CLASE TEORICA,Norberto Farekatde Maribba,20,DIURNO,LUNES,16:00,18:00,212-112,212 - José Agustín Blanco Barros,SALON,AULA 112,27/08/2026 - 12/12/2026
2023243,Uitoto II,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,3,(1) Grupo 1,CLASE TEORICA,Norberto Farekatde Maribba,20,DIURNO,MIÉRCOLES,16:00,18:00,212-112,212 - José Agustín Blanco Barros,SALON,AULA 112,27/08/2026 - 12/12/2026
2023243,Uitoto II,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,3,(2) Grupo 2,CLASE TEORICA,Norberto Farekatde Maribba,20,DIURNO,MARTES,16:00,18:00,212-212,212 - José Agustín Blanco Barros,SALON,AULA 212,27/08/2026 - 12/12/2026
2023243,Uitoto II,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,3,(2) Grupo 2,CLASE TEORICA,Norberto Farekatde Maribba,20,DIURNO,JUEVES,16:00,18:00,,,,,27/08/2026 - 12/12/2026
2016197,VENTILACIÓN Y AIRE ACONDICIONADO,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,3,(1) 2016197-1 VENTILACIÓN Y AIRE ACONDICIONADO,,Juan Gustavo Mahecha Bautista,0,DIURNO,MARTES,07:00,09:00,454-203,454 - Luis Carlos Sarmiento Angulo,SALON,SALON DE CLASE 454-203,24/08/2026 - 17/12/2026
2016197,VENTILACIÓN Y AIRE ACONDICIONADO,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,3,(1) 2016197-1 VENTILACIÓN Y AIRE ACONDICIONADO,,Juan Gustavo Mahecha Bautista,0,DIURNO,JUEVES,07:00,09:00,454-201,454 - Luis Carlos Sarmiento Angulo,SALON,SALON DE CLASE 454-201,24/08/2026 - 17/12/2026
2025156,Vivienda social en Colombia,2542 INGENIERÍA CIVIL,ELEGIBLES,3,(1) Grupo 1,CLASE TEORICA,Carlos Alberto Torres Tovar,0,DIURNO,VIERNES,11:00,13:00,303B-408,303 - EDIFICIO DE LAS ARTES SEDE BOGOTA,,SALÓN TEÓRICO,27/08/2026 - 16/12/2026
